url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,city,price_total_zl_cleaned,price_per_m2_zl_cleaned,area_per_room
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-mariana-hemara-3-pokojowe-b9y1f2,ponad miesiąc temu,19.0,Gdańsk Wrzeszcz,ul. Mariana Hemara,Apartment,3.0,67.0,Oferta biura nieruchomości,1800000,26886.0,Gdańsk,1800000.0,26886.0,22.333333333333332
https://adresowo.pl/o/mieszkanie-sopot-brodwino-ul-oskara-kolberga-1-pokoj-e1j8p8,ponad tydzień temu,13.0,Sopot Brodwino,ul. Oskara Kolberga,Apartment,1.0,30.0,Bez pośredników,495000,16500.0,Sopot,495000.0,16500.0,30.0
https://adresowo.pl/o/mieszkanie-gdynia-chylonia-ul-rozewska-2-pokojowe-v0g7f2,ponad tydzień temu,10.0,Gdynia Chylonia,ul. Rozewska,Apartment,2.0,38.0,Bez pośredników,399000,10500.0,Gdynia,399000.0,10500.0,19.0
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-antoniego-abrahama-2-pokojowe-o8e6a0,ponad tydzień temu,8.0,Gdynia Śródmieście,ul. Antoniego Abrahama,Apartment,2.0,41.0,Bez pośredników,699000,17049.0,Gdynia,699000.0,17049.0,20.5
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lastadia-2-pokojowe-n4e3s5,ponad miesiąc temu,18.0,Gdańsk Śródmieście,ul. Lastadia,Apartment,2.0,48.0,Oferta biura nieruchomości,855000,17925.0,Gdańsk,855000.0,17925.0,24.0
https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-mysliwska-3-pokojowe-j1c3i5,ponad miesiąc temu,10.0,Gdańsk Morena,ul. Myśliwska,Apartment,3.0,74.0,Oferta biura nieruchomości,1399000,18905.0,Gdańsk,1399000.0,18905.0,24.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-osowa-3-pokojowe-51-m2-r0p3q8,ponad tydzień temu,8.0,Gdańsk Osowa,,Apartment,3.0,51.0,Bez pośredników,599999,11765.0,Gdańsk,599999.0,11765.0,17.0
https://adresowo.pl/o/mieszkanie-gdynia-witomino-ul-narcyzowa-2-pokojowe-o5e8z1,ponad tydzień temu,8.0,Gdynia Witomino,ul. Narcyzowa,Apartment,2.0,42.0,Bez pośredników,520000,12381.0,Gdynia,520000.0,12381.0,21.0
https://adresowo.pl/o/mieszkanie-gdansk-kokoszki-ul-sw-brata-alberta-3-pokojowe-p5w2d6,ponad tydzień temu,10.0,Gdańsk Kokoszki,ul. św. Brata Alberta,Apartment,3.0,57.0,Bez pośredników,700000,12195.0,Gdańsk,700000.0,12195.0,19.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-2-pokojowe-s8s2h6,ponad miesiąc temu,10.0,Gdańsk Przymorze,ul. Piastowska,Apartment,2.0,38.0,Oferta biura nieruchomości,599000,15763.0,Gdańsk,599000.0,15763.0,19.0
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-al-legionow-4-pokojowe-j0y9c3,ponad miesiąc temu,17.0,Gdańsk Wrzeszcz,al. Legionów,Apartment,4.0,49.0,Oferta biura nieruchomości,639000,13148.0,Gdańsk,639000.0,13148.0,12.25
https://adresowo.pl/o/mieszkanie-gdansk-brzezno-3-pokojowe-61-m2-g3s7w2,ponad tydzień temu,20.0,Gdańsk Brzeźno,,Apartment,3.0,61.0,Bez pośredników,1880000,30669.0,Gdańsk,1880000.0,30669.0,20.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-niedzwiednik-ul-goralska-3-pokojowe-x3c5p6,ponad tydzień temu,19.0,Gdańsk Niedźwiednik,ul. Góralska,Apartment,3.0,75.0,Bez pośredników,870000,11585.0,Gdańsk,870000.0,11585.0,25.0
https://adresowo.pl/o/mieszkanie-gdynia-leszczynki-ul-bronislawa-dembinskiego-2-pokojowe-m1o5l0,ponad tydzień temu,20.0,Gdynia Leszczynki,ul. Bronisława Dembińskiego,Apartment,2.0,52.0,Bez pośredników,900000,17442.0,Gdynia,900000.0,17442.0,26.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-leona-droszynskiego-3-pokojowe-t4y8s9,ponad miesiąc temu,10.0,Gdańsk Przymorze,ul. Leona Droszyńskiego,Apartment,3.0,54.0,Oferta biura nieruchomości,799999,14815.0,Gdańsk,799999.0,14815.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-przemyska-3-pokojowe-b4n5d2,ponad miesiąc temu,15.0,Gdańsk Ujeścisko,ul. Przemyska,Apartment,3.0,59.0,Oferta biura nieruchomości,915000,15508.0,Gdańsk,915000.0,15508.0,19.666666666666668
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-stefana-zeromskiego-3-pokojowe-k3l1w9,ponad tydzień temu,8.0,Gdynia Śródmieście,ul. Stefana Żeromskiego,Apartment,3.0,65.0,Bez pośredników,1130000,17385.0,Gdynia,1130000.0,17385.0,21.666666666666668
https://adresowo.pl/o/mieszkanie-gdynia-oksywie-ul-benislawskiego-2-pokojowe-k4y1j8,ponad tydzień temu,16.0,Gdynia Oksywie,ul. Benisławskiego,Apartment,2.0,64.0,Bez pośredników,1070000,16719.0,Gdynia,1070000.0,16719.0,32.0
https://adresowo.pl/o/mieszkanie-gdynia-karwiny-ul-poli-gojawiczynskiej-2-pokojowe-s3u2m9,ponad tydzień temu,14.0,Gdynia Karwiny,ul. Poli Gojawiczyńskiej,Apartment,2.0,51.0,Bez pośredników,480000,9412.0,Gdynia,480000.0,9412.0,25.5
https://adresowo.pl/o/mieszkanie-gdynia-cisowa-ul-zbozowa-4-pokojowe-e9g1r1,ponad miesiąc temu,20.0,Gdynia Cisowa,ul. Zbożowa,Apartment,4.0,81.0,Oferta biura nieruchomości,970000,12050.0,Gdynia,970000.0,12050.0,20.25
https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-franciszka-liszta-2-pokojowe-v4g0l0,ponad miesiąc temu,11.0,Gdańsk Suchanino,ul. Franciszka Liszta,Apartment,2.0,42.0,Oferta biura nieruchomości,595000,14026.0,Gdańsk,595000.0,14026.0,21.0
https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-przytulna-4-pokojowe-n7j9q6,ponad tydzień temu,11.0,Gdańsk Jasień,ul. Przytulna,Apartment,4.0,63.0,Bez pośredników,840000,13333.0,Gdańsk,840000.0,13333.0,15.75
https://adresowo.pl/o/mieszkanie-gdynia-wzgorze-swietego-maksymiliana-ul-legionow-3-pokojowe-g4t6y4,ponad tydzień temu,8.0,Gdynia Wzgórze Świętego Maksymiliana,ul. Legionów,Apartment,3.0,54.0,Bez pośredników,820000,15185.0,Gdynia,820000.0,15185.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-jelitkowo-ul-jakuba-wejhera-2-pokojowe-k0b5x8,ponad tydzień temu,12.0,Gdańsk Jelitkowo,ul. Jakuba Wejhera,Apartment,2.0,43.0,Bez pośredników,659000,15326.0,Gdańsk,659000.0,15326.0,21.5
https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-gdanska-3-pokojowe-y7t2g1,ponad miesiąc temu,27.0,Gdańsk Brzeźno,ul. Gdańska,Apartment,3.0,46.0,Oferta biura nieruchomości,599000,13165.0,Gdańsk,599000.0,13165.0,15.333333333333334
https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-sucha-2-pokojowe-r1l8k1,ponad miesiąc temu,5.0,Gdańsk Letnica,ul. Sucha,Apartment,2.0,40.0,Oferta biura nieruchomości,755000,18875.0,Gdańsk,755000.0,18875.0,20.0
https://adresowo.pl/o/mieszkanie-gdynia-cisowa-ul-morska-2-pokojowe-p3p6v3,ponad tydzień temu,8.0,Gdynia Cisowa,ul. Morska,Apartment,2.0,47.0,Bez pośredników,480000,10213.0,Gdynia,480000.0,10213.0,23.5
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-2-pokojowe-53-m2-c5q1u2,ponad tydzień temu,8.0,Gdańsk Wrzeszcz,,Apartment,2.0,53.0,Bez pośredników,1099000,20736.0,Gdańsk,1099000.0,20736.0,26.5
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-zielona-3-pokojowe-h4h9w3,ponad tydzień temu,13.0,Gdańsk Śródmieście,ul. Zielona,Apartment,3.0,60.0,Bez pośredników,899000,14983.0,Gdańsk,899000.0,14983.0,20.0
https://adresowo.pl/o/mieszkanie-gdansk-ul-lakowa-1-pokoj-m8a9t9,ponad miesiąc temu,9.0,Gdańsk,ul. Łąkowa,Apartment,1.0,29.0,Oferta biura nieruchomości,625000,21441.0,Gdańsk,625000.0,21441.0,29.0
https://adresowo.pl/o/mieszkanie-sopot-ul-23-marca-4-pokojowe-l4i9y9,ponad miesiąc temu,21.0,Sopot,ul. 23 Marca,Apartment,4.0,86.0,Oferta biura nieruchomości,2347000,27215.0,Sopot,2347000.0,27215.0,21.5
https://adresowo.pl/o/mieszkanie-gdynia-kamienna-gora-ul-ignacego-krasickiego-3-pokojowe-g4k1z1,ponad tydzień temu,20.0,Gdynia Kamienna Góra,ul. Ignacego Krasickiego,Apartment,3.0,61.0,Bez pośredników,1220000,20000.0,Gdynia,1220000.0,20000.0,20.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-torunska-3-pokojowe-b3w7a1,ponad tydzień temu,15.0,Gdańsk Śródmieście,ul. Toruńska,Apartment,3.0,60.0,Bez pośredników,1100000,18333.0,Gdańsk,1100000.0,18333.0,20.0
https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-antygony-2-pokojowe-e7s8d3,ponad tydzień temu,15.0,Gdańsk Osowa,ul. Antygony,Apartment,2.0,48.0,Bez pośredników,670000,13958.0,Gdańsk,670000.0,13958.0,24.0
https://adresowo.pl/o/mieszkanie-gdansk-oliwa-ul-arenda-dickmana-3-pokojowe-s0f4p1,ponad tydzień temu,9.0,Gdańsk Oliwa,ul. Arenda Dickmana,Apartment,3.0,69.0,Bez pośredników,940000,13615.0,Gdańsk,940000.0,13615.0,23.0
https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-wiezycka-2-pokojowe-g1b0h2,ponad miesiąc temu,21.0,Gdańsk Zakoniczyn,ul. Wieżycka,Apartment,2.0,38.0,Oferta biura nieruchomości,506464,13300.0,Gdańsk,506464.0,13300.0,19.0
https://adresowo.pl/o/mieszkanie-gdynia-kamienna-gora-ul-juliusza-slowackiego-3-pokojowe-q8h1b7,ponad miesiąc temu,15.0,Gdynia Kamienna Góra,ul. Juliusza Słowackiego,Apartment,3.0,66.0,Oferta biura nieruchomości,759000,11484.0,Gdynia,759000.0,11484.0,22.0
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-rajska-3-pokojowe-v0l3u5,ponad tydzień temu,13.0,Gdańsk Śródmieście,ul. Rajska,Apartment,3.0,78.0,Bez pośredników,1850000,23718.0,Gdańsk,1850000.0,23718.0,26.0
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-rajska-2-pokojowe-c4b9c6,ponad tydzień temu,10.0,Gdańsk Śródmieście,ul. Rajska,Apartment,2.0,61.0,Bez pośredników,1550000,25410.0,Gdańsk,1550000.0,25410.0,30.5
https://adresowo.pl/o/mieszkanie-gdynia-grabowek-ul-kapitanska-2-pokojowe-l7z7k5,ponad tydzień temu,1.0,Gdynia Grabówek,ul. Kapitańska,Apartment,2.0,54.0,Bez pośredników,750000,13889.0,Gdynia,750000.0,13889.0,27.0
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-4-pokojowe-i4l5i1,ponad miesiąc temu,15.0,Gdynia Śródmieście,ul. św. Piotra,Apartment,4.0,91.0,Oferta biura nieruchomości,1431517,15750.0,Gdynia,1431517.0,15750.0,22.75
https://adresowo.pl/o/mieszkanie-gdansk-ul-niepolomicka-4-pokojowe-t6v5u3,ponad miesiąc temu,6.0,Gdańsk,ul. Niepołomicka,Apartment,4.0,72.0,Oferta biura nieruchomości,785000,10903.0,Gdańsk,785000.0,10903.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-pilotow-3-pokojowe-m5g0k0,ponad tydzień temu,9.0,Gdańsk Zaspa,ul. Pilotów,Apartment,3.0,74.0,Bez pośredników,1250000,17004.0,Gdańsk,1250000.0,17004.0,24.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-stanislawa-skarzynskiego-3-pokojowe-d5q3r0,ponad tydzień temu,9.0,Gdańsk Zaspa,ul. Stanisława Skarżyńskiego,Apartment,3.0,66.0,Bez pośredników,850000,12801.0,Gdańsk,850000.0,12801.0,22.0
https://adresowo.pl/o/mieszkanie-gdynia-karwiny-2-pokojowe-37-m2-q0s5n6,ponad tydzień temu,20.0,Gdynia Karwiny,,Apartment,2.0,37.0,Bez pośredników,540000,14439.0,Gdynia,540000.0,14439.0,18.5
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-wierzbowa-2-pokojowe-c6q8u1,ponad miesiąc temu,8.0,Gdańsk Śródmieście,ul. Wierzbowa,Apartment,2.0,46.0,Oferta biura nieruchomości,690000,15000.0,Gdańsk,690000.0,15000.0,23.0
https://adresowo.pl/o/mieszkanie-gdansk-mlyniska-ul-twarda-2-pokojowe-i0f9b2,ponad miesiąc temu,10.0,Gdańsk Młyniska,ul. Twarda,Apartment,2.0,43.0,Oferta biura nieruchomości,640000,14884.0,Gdańsk,640000.0,14884.0,21.5
https://adresowo.pl/o/mieszkanie-gdynia-chylonia-2-pokojowe-35-m2-e8d3n8,ponad tydzień temu,12.0,Gdynia Chylonia,,Apartment,2.0,35.0,Bez pośredników,549000,15686.0,Gdynia,549000.0,15686.0,17.5
https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-warszawska-3-pokojowe-f5v7f8,ponad tydzień temu,18.0,Gdańsk Ujeścisko,ul. Warszawska,Apartment,3.0,70.0,Bez pośredników,865000,12357.0,Gdańsk,865000.0,12357.0,23.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-al-legionow-3-pokojowe-t1l5u0,ponad tydzień temu,17.0,Gdańsk Wrzeszcz,al. Legionów,Apartment,3.0,62.0,Bez pośredników,819000,13210.0,Gdańsk,819000.0,13210.0,20.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-konrada-guderskiego-2-pokojowe-c9b7g2,ponad miesiąc temu,9.0,Gdańsk Ujeścisko,ul. Konrada Guderskiego,Apartment,2.0,46.0,Oferta biura nieruchomości,505000,11002.0,Gdańsk,505000.0,11002.0,23.0
https://adresowo.pl/o/mieszkanie-gdansk-przerobka-ul-teofila-lenartowicza-1-pokoj-y7p3t8,ponad miesiąc temu,6.0,Gdańsk Przeróbka,ul. Teofila Lenartowicza,Apartment,1.0,26.0,Oferta biura nieruchomości,449000,17210.0,Gdańsk,449000.0,17210.0,26.0
https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-kasztanowa-2-pokojowe-e7c2o5,ponad tydzień temu,14.0,Gdańsk Nowy Port,ul. Kasztanowa,Apartment,2.0,49.0,Bez pośredników,637000,13000.0,Gdańsk,637000.0,13000.0,24.5
https://adresowo.pl/o/mieszkanie-sopot-sopot-dolny-ul-tadeusza-kosciuszki-5-pokojowe-o5d8n1,ponad tydzień temu,20.0,Sopot Sopot Dolny,ul. Tadeusza Kościuszki,Apartment,5.0,120.0,Bez pośredników,2950000,24583.0,Sopot,2950000.0,24583.0,24.0
https://adresowo.pl/o/mieszkanie-gdansk-kokoszki-5-pokojowe-63-m2-r6w2p4,ponad tydzień temu,8.0,Gdańsk Kokoszki,,Apartment,5.0,63.0,Bez pośredników,1200000,19048.0,Gdańsk,1200000.0,19048.0,12.6
https://adresowo.pl/o/mieszkanie-gdansk-aniolki-ul-mariana-smoluchowskiego-2-pokojowe-g7k6f7,ponad miesiąc temu,18.0,Gdańsk Aniołki,ul. Mariana Smoluchowskiego,Apartment,2.0,42.0,Oferta biura nieruchomości,847000,20000.0,Gdańsk,847000.0,20000.0,21.0
https://adresowo.pl/o/mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera-4-pokojowe-b4k5m6,ponad miesiąc temu,30.0,Gdańsk Brzeźno,al. gen. Józefa Hallera,Apartment,4.0,106.0,Oferta biura nieruchomości,2999999,28347.0,Gdańsk,2999999.0,28347.0,26.5
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-kolobrzeska-2-pokojowe-u6p9a8,ponad tydzień temu,14.0,Gdańsk Przymorze,ul. Kołobrzeska,Apartment,2.0,42.0,Bez pośredników,800000,19048.0,Gdańsk,800000.0,19048.0,21.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-tysiaclecia-1-pokoj-m2i2h0,ponad tydzień temu,6.0,Gdańsk Przymorze,ul. Tysiąclecia,Apartment,1.0,23.0,Bez pośredników,469000,20391.0,Gdańsk,469000.0,20391.0,23.0
https://adresowo.pl/o/mieszkanie-sopot-kamienny-potok-ul-jozefa-kraszewskiego-1-pokoj-d4e6w3,ponad tydzień temu,19.0,Sopot Kamienny Potok,ul. Józefa Kraszewskiego,Apartment,1.0,25.0,Bez pośredników,469000,18760.0,Sopot,469000.0,18760.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-aniolki-ul-mariana-smoluchowskiego-1-pokoj-e6a5m3,ponad miesiąc temu,14.0,Gdańsk Aniołki,ul. Mariana Smoluchowskiego,Apartment,1.0,37.0,Oferta biura nieruchomości,696920,18897.0,Gdańsk,696920.0,18897.0,37.0
https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-ignacego-krasickiego-2-pokojowe-d3b6y4,ponad miesiąc temu,20.0,Gdańsk Brzeźno,ul. Ignacego Krasickiego,Apartment,2.0,47.0,Oferta biura nieruchomości,1265454,27132.0,Gdańsk,1265454.0,27132.0,23.5
https://adresowo.pl/o/mieszkanie-sopot-brodwino-ul-wladyslawa-cieszynskiego-1-pokoj-c3f9s1,ponad tydzień temu,9.0,Sopot Brodwino,ul. Władysława Cieszyńskiego,Apartment,1.0,33.0,Bez pośredników,545000,16515.0,Sopot,545000.0,16515.0,33.0
https://adresowo.pl/o/mieszkanie-gdynia-grabowek-ul-morska-2-pokojowe-n4k8p2,ponad tydzień temu,19.0,Gdynia Grabówek,ul. Morska,Apartment,2.0,32.0,Bez pośredników,425000,13281.0,Gdynia,425000.0,13281.0,16.0
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-lilli-wenedy-3-pokojowe-p0c7f7,ponad tydzień temu,9.0,Gdańsk Wrzeszcz,ul. Lilli Wenedy,Apartment,3.0,63.0,Bez pośredników,750000,11905.0,Gdańsk,750000.0,11905.0,21.0
https://adresowo.pl/o/mieszkanie-gdynia-maly-kack-ul-parkowa-3-pokojowe-b2k4s7,ponad miesiąc temu,20.0,Gdynia Mały Kack,ul. Parkowa,Apartment,3.0,67.0,Oferta biura nieruchomości,935000,14047.0,Gdynia,935000.0,14047.0,22.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-mlyniska-ul-ks-jerzego-popieluszki-3-pokojowe-d8d9v6,ponad miesiąc temu,19.0,Gdańsk Młyniska,ul. ks. Jerzego Popiełuszki,Apartment,3.0,83.0,Oferta biura nieruchomości,1959000,23745.0,Gdańsk,1959000.0,23745.0,27.666666666666668
https://adresowo.pl/o/mieszkanie-sopot-brodwino-ul-oskara-kolberga-1-pokoj-w6z1z5,ponad tydzień temu,11.0,Sopot Brodwino,ul. Oskara Kolberga,Apartment,1.0,30.0,Bez pośredników,485000,16167.0,Sopot,485000.0,16167.0,30.0
https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-szpaki-2-pokojowe-l6i4k6,ponad tydzień temu,11.0,Gdańsk Stogi,ul. Szpaki,Apartment,2.0,46.0,Bez pośredników,455202,9900.0,Gdańsk,455202.0,9900.0,23.0
https://adresowo.pl/o/mieszkanie-gdynia-obluze-3-pokojowe-45-m2-k1o5t6,ponad tydzień temu,10.0,Gdynia Obłuże,,Apartment,3.0,46.0,Bez pośredników,549000,12039.0,Gdynia,549000.0,12039.0,15.333333333333334
https://adresowo.pl/o/mieszkanie-gdynia-wielki-kack-ul-nowodworcowa-2-pokojowe-z9a5v7,ponad miesiąc temu,16.0,Gdynia Wielki Kack,ul. Nowodworcowa,Apartment,2.0,55.0,Oferta biura nieruchomości,665000,12069.0,Gdynia,665000.0,12069.0,27.5
https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-nieborowska-2-pokojowe-j6f9w0,ponad miesiąc temu,15.0,Gdańsk Chełm,ul. Nieborowska,Apartment,2.0,45.0,Oferta biura nieruchomości,669000,14870.0,Gdańsk,669000.0,14870.0,22.5
https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-nasypowa-3-pokojowe-g2z0h2,ponad tydzień temu,15.0,Gdynia Obłuże,ul. Nasypowa,Apartment,3.0,52.0,Bez pośredników,770000,14951.0,Gdynia,770000.0,14951.0,17.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lastadia-2-pokojowe-u9x8k0,ponad tydzień temu,11.0,Gdańsk Śródmieście,ul. Lastadia,Apartment,2.0,53.0,Bez pośredników,900000,17123.0,Gdańsk,900000.0,17123.0,26.5
https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-podgorska-3-pokojowe-s0k8r8,ponad tydzień temu,10.0,Gdynia Obłuże,ul. Podgórska,Apartment,3.0,47.0,Bez pośredników,515000,11075.0,Gdynia,515000.0,11075.0,15.666666666666666
https://adresowo.pl/o/mieszkanie-gdynia-dzialki-lesne-ul-slaska-4-pokojowe-r9p2h4,ponad miesiąc temu,18.0,Gdynia Działki Leśne,ul. Śląska,Apartment,4.0,100.0,Oferta biura nieruchomości,1150000,11500.0,Gdynia,1150000.0,11500.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-torunska-1-pokoj-p8y0u1,ponad miesiąc temu,10.0,Gdańsk Śródmieście,ul. Toruńska,Apartment,1.0,31.0,Oferta biura nieruchomości,723500,23226.0,Gdańsk,723500.0,23226.0,31.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-3-pokojowe-55-m2-h2b1g4,ponad tydzień temu,16.0,Gdańsk Przymorze,,Apartment,3.0,56.0,Bez pośredników,730000,13153.0,Gdańsk,730000.0,13153.0,18.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-kokoszki-ul-fundamentowa-3-pokojowe-j2y6l5,ponad miesiąc temu,9.0,Gdańsk Kokoszki,ul. Fundamentowa,Apartment,3.0,57.0,Bez pośredników,539000,9456.0,Gdańsk,539000.0,9456.0,19.0
https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-szara-2-pokojowe-o7u3c8,ponad miesiąc temu,10.0,Gdańsk Siedlce,ul. Szara,Apartment,2.0,42.0,Bez pośredników,500000,11905.0,Gdańsk,500000.0,11905.0,21.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-s7p3b3,ponad miesiąc temu,14.0,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2.0,49.0,Oferta biura nieruchomości,1141468,23434.0,Gdańsk,1141468.0,23434.0,24.5
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-h4a1v2,ponad miesiąc temu,16.0,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2.0,48.0,Oferta biura nieruchomości,1460751,30566.0,Gdańsk,1460751.0,30566.0,24.0
https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-zyczliwa-2-pokojowe-k2w5k7,ponad miesiąc temu,9.0,Gdańsk Jasień,ul. Życzliwa,Apartment,2.0,53.0,Bez pośredników,729000,13859.0,Gdańsk,729000.0,13859.0,26.5
https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-adm-j-unruga-2-pokojowe-u3f5w5,ponad miesiąc temu,7.0,Gdynia Obłuże,ul. adm. J. Unruga,Apartment,2.0,32.0,Bez pośredników,350000,10938.0,Gdynia,350000.0,10938.0,16.0
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-artura-grottgera-2-pokojowe-b4l7f6,ponad miesiąc temu,1.0,Gdynia Śródmieście,ul. Artura Grottgera,Apartment,2.0,42.0,Bez pośredników,715000,17024.0,Gdynia,715000.0,17024.0,21.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-m8k0q9,ponad miesiąc temu,19.0,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2.0,51.0,Oferta biura nieruchomości,1399000,27485.0,Gdańsk,1399000.0,27485.0,25.5
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-y2u1g7,ponad miesiąc temu,17.0,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2.0,44.0,Oferta biura nieruchomości,1561568,35660.0,Gdańsk,1561568.0,35660.0,22.0
https://adresowo.pl/o/mieszkanie-gdansk-strzyza-ul-grzegorza-fitelberga-2-pokojowe-h1d8b1,ponad miesiąc temu,10.0,Gdańsk Strzyża,ul. Grzegorza Fitelberga,Apartment,2.0,50.0,Bez pośredników,579000,11580.0,Gdańsk,579000.0,11580.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-jasien-3-pokojowe-54-m2-s5m6a1,ponad miesiąc temu,16.0,Gdańsk Jasień,,Apartment,3.0,55.0,Bez pośredników,729000,13279.0,Gdańsk,729000.0,13279.0,18.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-mysliwska-3-pokojowe-j5f1e3,ponad miesiąc temu,1.0,Gdańsk Piecki,ul. Myśliwska,Apartment,3.0,64.0,Bez pośredników,950000,14844.0,Gdańsk,950000.0,14844.0,21.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-1-pokoj-a5w9t9,ponad miesiąc temu,19.0,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,1.0,29.0,Oferta biura nieruchomości,919000,31788.0,Gdańsk,919000.0,31788.0,29.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-u4x8u1,ponad miesiąc temu,20.0,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2.0,50.0,Oferta biura nieruchomości,1190000,23987.0,Gdańsk,1190000.0,23987.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-2-pokojowe-56-m2-x4f3n5,ponad miesiąc temu,11.0,Gdańsk Ujeścisko,,Apartment,2.0,56.0,Bez pośredników,850000,15179.0,Gdańsk,850000.0,15179.0,28.0
https://adresowo.pl/o/mieszkanie-gdansk-oliwa-ul-kaszubska-2-pokojowe-b8i7m1,ponad miesiąc temu,9.0,Gdańsk Oliwa,ul. Kaszubska,Apartment,2.0,46.0,Bez pośredników,839000,18359.0,Gdańsk,839000.0,18359.0,23.0
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-do-studzienki-2-pokojowe-n5t0v3,ponad miesiąc temu,18.0,Gdańsk Wrzeszcz,ul. Do Studzienki,Apartment,2.0,50.0,Bez pośredników,797000,15867.0,Gdańsk,797000.0,15867.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-4-pokojowe-l7g7f9,ponad miesiąc temu,11.0,Gdańsk Wrzeszcz,ul. Magellana,Apartment,4.0,77.0,Oferta biura nieruchomości,1069688,13820.0,Gdańsk,1069688.0,13820.0,19.25
